age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,signup_30d
43.1,3,Midwest,56.8,1,6,0,1,0,0,0.0,0
42.8,4,North,12.7,1,4,0,3,2,1,68.9,1
48.3,4,South,21.2,1,4,0,2,0,0,0.0,0
27.4,3,South,63.3,3,5,1,2,0,0,0.0,0
46.9,2,West,10.0,1,7,1,2,0,0,0.0,0
36.7,1,West,34.2,1,5,0,2,0,0,0.0,0
44.4,2,North,33.8,2,5,1,1,0,0,0.0,0
53.5,4,South,63.3,1,3,1,1,0,0,0.0,0
27.3,2,West,46.9,1,9,0,2,0,0,0.0,0
38.6,1,South,33.2,4,4,0,2,0,0,0.0,0
40.6,4,West,24.3,2,6,0,2,0,0,0.0,0
35.8,2,North,6.6,0,5,0,2,0,0,0.0,0
52.8,3,West,26.7,3,2,0,2,0,0,0.0,0
33.4,3,North,7.8,0,5,0,2,0,0,0.0,0
35.3,3,North,13.9,1,4,0,2,0,0,0.0,0
33.5,3,Midwest,29.7,0,6,0,2,0,0,0.0,0
55.1,3,North,27.0,1,5,0,2,0,0,0.0,0
36.1,3,Midwest,12.3,1,4,0,2,0,0,0.0,0
47.5,2,South,4.8,1,4,0,1,0,0,0.0,0
65.7,3,North,15.9,1,7,0,1,0,0,0.0,0
41.1,3,North,7.6,5,8,0,3,0,0,0.0,0
55.3,2,North,7.1,1,12,0,2,0,0,0.0,0
62.1,2,West,9.5,1,9,0,1,0,0,0.0,0
54.3,2,North,29.4,0,4,0,2,0,0,0.0,0
41.8,2,South,16.5,1,5,0,2,0,0,0.0,0
49.7,1,Midwest,11.2,2,5,0,1,0,0,0.0,0
26.6,3,South,55.4,0,5,0,1,0,0,0.0,0
32.6,1,Midwest,29.4,2,3,0,1,0,0,0.0,0
34.7,1,South,16.4,2,5,0,2,0,0,0.0,0
68.9,1,West,13.1,1,4,0,2,0,0,0.0,0
32.2,2,South,41.0,2,6,0,1,1,0,92.1,1
32.1,2,South,4.6,2,8,0,2,2,0,113.3,1
29.5,2,North,26.2,2,1,1,3,1,1,142.3,1
48.7,4,West,1.0,2,5,0,3,0,0,0.0,0
43.7,3,West,1.0,5,3,0,1,0,0,0.0,0
55.0,4,North,64.4,0,4,0,3,0,0,0.0,0
50.1,2,Midwest,17.3,2,7,1,2,2,0,46.3,1
25.4,4,South,9.1,1,3,0,1,0,0,0.0,0
32.3,3,North,38.0,2,3,0,2,8,1,29.9,1
58.4,4,West,100.5,1,2,0,3,0,0,0.0,0
39.6,1,South,1.0,2,2,0,2,0,0,0.0,0
56.3,1,South,1.0,0,2,0,3,0,0,0.0,0
40.2,1,Midwest,46.3,0,7,0,2,0,0,0.0,0
30.4,4,Midwest,19.5,1,5,0,2,1,1,114.7,1
38.4,3,South,51.4,0,5,0,2,0,0,0.0,0
30.4,2,South,28.5,2,5,0,2,0,0,0.0,0
35.2,2,South,15.3,2,9,0,3,0,0,0.0,0
44.4,3,Midwest,4.2,1,2,0,1,0,0,0.0,0
48.1,4,Midwest,11.9,2,1,0,1,0,0,0.0,0
22.9,3,North,37.1,0,4,0,1,0,0,0.0,0
41.8,3,Midwest,6.4,0,8,0,2,0,0,0.0,0
35.0,2,West,29.9,2,7,0,1,0,0,0.0,0
34.2,2,West,6.8,1,4,1,1,1,1,72.5,1
43.6,4,South,14.9,0,5,0,1,0,0,0.0,0
35.4,3,South,2.1,1,4,0,1,0,0,0.0,0
58.6,3,Midwest,14.6,0,5,1,1,0,0,0.0,0
56.3,1,West,22.8,1,6,0,1,0,0,0.0,0
56.2,1,North,19.9,3,2,0,1,0,0,0.0,0
36.1,1,Midwest,12.5,2,4,0,2,0,0,0.0,0
30.5,2,Midwest,11.1,3,5,1,1,1,1,91.7,1
43.0,2,West,7.7,0,7,1,3,0,0,0.0,0
40.2,4,South,35.0,1,5,0,2,0,0,0.0,0
34.7,3,South,36.6,1,3,0,2,0,0,0.0,0
27.9,2,West,15.8,1,4,0,2,0,0,0.0,0
41.5,1,West,11.6,0,3,1,2,0,0,0.0,0
37.2,3,North,24.3,2,6,1,2,1,1,71.1,1
50.3,2,West,19.6,0,3,0,2,0,0,0.0,0
50.0,3,South,26.4,2,4,0,3,0,0,0.0,0
55.2,2,West,8.8,1,6,0,2,0,0,0.0,0
26.9,1,West,37.3,2,5,0,2,0,0,0.0,0
46.8,1,North,9.1,0,4,0,3,0,0,0.0,0
33.3,2,Midwest,13.0,1,5,0,1,0,0,0.0,0
27.4,2,North,3.4,2,3,0,2,0,0,0.0,0
36.9,3,West,46.4,3,3,0,3,0,0,0.0,0
54.8,3,Midwest,24.8,3,7,0,2,0,1,162.0,1
37.5,4,West,6.4,1,9,1,1,0,0,0.0,0
60.8,4,Midwest,45.8,2,6,1,3,0,1,113.7,1
48.6,2,West,29.3,0,4,0,3,4,1,222.4,1
37.3,2,South,14.0,2,9,0,1,0,0,0.0,0
55.9,3,Midwest,110.1,0,5,0,2,0,0,0.0,0
47.3,1,Midwest,9.9,1,5,0,2,0,0,0.0,0
30.8,4,North,2.5,3,5,0,1,0,0,0.0,0
64.3,2,South,31.7,3,5,1,2,3,1,130.3,1
45.1,4,South,34.0,1,7,0,1,0,0,0.0,0
42.2,4,South,1.5,1,7,1,2,0,0,0.0,0
31.7,2,West,41.1,2,2,1,1,6,1,62.3,1
56.2,1,West,35.9,1,1,0,3,0,0,0.0,0
48.2,2,Midwest,63.7,3,7,0,1,3,1,78.1,1
49.6,2,West,3.0,1,3,0,2,0,0,0.0,0
35.9,3,West,22.0,1,5,0,1,0,0,167.3,1
52.0,1,Midwest,5.9,1,3,0,1,1,0,84.2,1
52.9,2,North,12.2,0,4,0,3,0,0,0.0,0
34.0,4,West,7.4,0,5,0,1,0,1,103.3,1
25.0,4,South,14.3,2,5,0,3,2,1,216.0,1
49.0,1,South,2.9,2,9,1,2,0,0,0.0,0
23.1,4,West,8.7,0,3,0,1,0,0,0.0,0
43.8,1,West,1.8,4,5,0,1,0,0,0.0,0
36.6,3,Midwest,16.2,4,4,0,2,1,0,127.1,1
56.6,2,West,8.4,1,4,0,3,0,0,0.0,0
37.3,4,North,21.4,0,10,0,2,0,0,0.0,0
55.3,3,Midwest,14.6,1,2,0,2,0,0,0.0,0
35.8,2,South,6.7,0,1,0,2,0,0,0.0,0
54.0,2,Midwest,2.6,0,6,0,1,0,0,0.0,0
66.7,1,West,33.6,1,1,0,1,0,0,0.0,0
29.2,3,West,24.1,2,9,0,2,1,1,94.7,1
45.5,4,North,1.0,0,3,0,2,0,0,0.0,0
75.0,3,North,109.0,2,6,0,2,0,0,0.0,0
42.8,3,Midwest,24.7,4,8,0,2,0,0,0.0,0
42.7,3,South,5.6,1,2,0,3,0,0,0.0,0
51.5,4,Midwest,44.1,0,5,0,3,4,0,52.7,1
42.5,3,Midwest,51.3,2,3,0,3,1,1,113.2,1
21.5,1,North,20.5,1,3,0,2,2,1,79.6,1
55.6,3,Midwest,52.0,0,6,0,2,0,0,0.0,0
18.0,2,North,1.0,2,5,0,2,0,0,0.0,0
37.0,4,North,69.7,1,8,0,2,0,1,146.4,1
56.5,2,Midwest,1.4,3,4,0,2,0,1,101.0,1
37.7,2,North,24.7,0,8,0,2,2,0,60.1,1
33.7,1,West,10.2,1,6,0,2,0,0,0.0,0
52.6,3,West,1.0,1,6,0,2,0,0,0.0,0
31.8,1,Midwest,63.6,1,5,0,1,0,0,0.0,0
27.3,4,South,3.5,0,3,0,3,0,0,0.0,0
45.3,2,South,46.1,1,4,0,3,0,0,0.0,0
39.8,2,West,9.6,1,7,1,1,0,0,0.0,0
27.1,1,North,32.4,2,6,1,2,0,0,0.0,0
49.6,1,South,7.0,1,2,0,2,0,0,0.0,0
47.6,2,South,21.0,1,5,1,1,3,1,177.6,1
37.7,2,Midwest,38.6,6,4,0,2,0,0,0.0,0
38.5,2,Midwest,20.0,0,6,1,2,0,0,0.0,0
47.6,1,South,8.8,1,2,0,2,0,0,0.0,0
56.3,2,South,6.4,0,4,0,2,0,0,0.0,0
38.6,3,West,4.6,2,3,0,2,0,0,0.0,0
49.9,2,Midwest,43.8,1,8,1,3,3,1,70.1,1
48.8,2,Midwest,22.7,1,5,0,2,0,0,0.0,0
52.6,2,South,17.1,2,10,0,2,1,1,151.0,1
42.5,2,West,6.9,3,4,0,3,0,1,81.1,1
31.1,2,North,13.6,0,4,0,1,0,0,0.0,0
36.5,3,Midwest,23.2,2,5,0,1,0,0,0.0,0
46.1,4,Midwest,1.8,1,5,0,2,0,0,0.0,0
63.8,1,South,10.7,2,2,0,2,0,0,0.0,0
36.2,1,South,6.6,0,6,0,3,0,0,0.0,0
51.7,1,North,25.0,1,0,0,1,0,0,0.0,0
38.1,2,Midwest,22.4,3,4,0,2,0,0,0.0,0
43.3,1,West,8.5,3,5,0,2,0,0,0.0,0
60.2,2,West,1.0,2,6,1,2,0,0,0.0,0
51.2,4,South,4.8,2,5,0,1,0,0,0.0,0
27.1,1,West,4.2,0,4,0,1,0,0,0.0,0
35.1,2,West,20.2,2,5,0,3,0,0,0.0,0
57.1,3,South,4.5,0,4,0,2,0,0,0.0,0
43.7,1,North,15.8,2,4,0,3,0,0,0.0,0
28.2,1,North,22.9,1,5,0,3,0,0,0.0,0
32.2,3,Midwest,50.8,0,11,0,3,2,1,138.0,1
50.4,1,South,6.7,2,9,0,1,0,0,0.0,0
53.9,3,South,4.9,0,6,0,2,0,0,0.0,0
42.2,1,Midwest,4.6,3,6,0,2,0,0,0.0,0
71.7,2,West,10.7,0,4,0,1,0,0,0.0,0
51.9,3,North,25.1,1,2,0,2,0,0,0.0,0
39.1,1,Midwest,26.7,3,4,0,2,0,0,0.0,0
32.2,1,Midwest,5.7,1,6,0,1,0,0,0.0,0
30.3,1,Midwest,3.4,1,4,1,1,0,0,0.0,0
46.0,4,North,14.3,1,7,0,1,1,1,68.0,1
36.1,3,West,3.7,2,7,1,2,1,0,47.9,1
62.1,1,North,40.2,1,5,0,3,0,0,0.0,0
59.6,3,South,2.1,5,3,0,1,0,0,0.0,0
49.6,3,South,33.5,3,4,0,2,0,0,0.0,0
27.9,4,Midwest,1.0,3,6,0,1,0,0,0.0,0
33.9,2,South,39.5,3,9,0,2,0,0,0.0,0
57.1,4,North,23.7,2,5,1,2,0,1,70.1,1
35.2,2,South,9.3,4,3,0,2,0,0,0.0,0
55.5,4,South,12.5,2,6,0,3,4,0,82.9,1
47.7,1,West,26.9,0,5,0,1,0,0,0.0,0
42.6,1,North,4.9,0,6,0,2,0,0,0.0,0
33.6,3,South,53.0,0,4,0,2,0,0,0.0,0
40.9,3,North,15.8,3,5,0,2,0,0,0.0,0
44.3,2,South,34.3,1,7,0,2,0,0,0.0,0
54.4,2,West,17.0,1,1,0,1,3,1,100.4,1
31.4,2,South,14.4,1,2,1,3,0,0,0.0,0
38.8,1,Midwest,15.2,3,3,0,3,0,0,0.0,0
42.5,1,West,10.8,1,4,0,1,0,0,0.0,0
50.0,1,South,31.7,3,3,0,2,0,0,0.0,0
31.1,2,Midwest,44.9,1,5,0,2,0,0,0.0,0
26.2,2,South,46.2,2,4,1,3,0,0,0.0,0
50.1,1,Midwest,3.1,1,3,1,3,0,0,0.0,0
23.8,4,West,34.4,0,2,0,2,0,0,0.0,0
57.4,1,South,5.4,3,7,0,1,0,0,0.0,0
40.1,3,North,1.0,2,1,0,2,0,0,0.0,0
23.4,4,South,7.7,1,2,1,2,0,0,0.0,0
36.2,1,North,8.3,0,4,0,1,0,0,0.0,0
46.5,1,West,39.8,1,2,0,2,0,0,0.0,0
35.6,2,North,32.6,2,4,0,3,0,0,0.0,0
42.2,2,Midwest,2.1,2,3,0,2,0,0,0.0,0
50.9,2,North,9.5,3,6,0,2,0,0,0.0,0
39.6,2,West,6.9,1,5,0,1,0,0,0.0,0
30.8,4,West,21.7,0,11,1,3,2,0,106.3,1
38.4,1,North,18.7,1,5,0,3,0,0,0.0,0
59.0,3,Midwest,27.3,2,3,0,1,0,0,0.0,0
62.2,1,West,58.0,0,4,0,1,0,0,0.0,0
18.0,2,South,13.1,2,6,0,2,0,0,0.0,0
55.1,1,West,25.6,2,6,0,1,1,0,33.3,1
45.0,2,South,60.1,0,3,0,1,0,0,0.0,0
53.1,3,North,18.7,1,4,0,1,0,0,0.0,0
35.4,1,Midwest,8.8,2,3,0,2,0,0,0.0,0
20.8,2,South,12.4,3,0,0,1,0,0,0.0,0
49.0,2,Midwest,33.7,1,5,0,2,0,0,0.0,0
30.7,1,Midwest,30.6,2,5,1,1,0,0,0.0,0
25.3,3,North,33.1,1,7,1,1,2,1,158.4,1
26.2,3,West,32.6,1,12,1,2,1,0,102.1,1
49.2,3,West,60.8,0,3,0,2,0,0,0.0,0
43.7,2,West,34.7,4,5,0,3,1,1,48.9,1
51.4,2,Midwest,46.4,4,4,0,3,0,0,0.0,0
50.0,2,West,20.5,1,5,1,1,0,0,0.0,0
36.9,3,West,24.8,1,5,0,2,0,0,108.4,1
41.2,2,North,82.4,1,6,0,2,3,1,70.8,1
35.9,4,West,49.0,3,6,0,1,0,0,0.0,0
39.5,4,Midwest,36.1,1,8,0,2,0,0,0.0,0
30.4,4,North,27.8,0,4,0,2,2,0,91.9,1
46.7,2,West,10.7,4,4,0,2,0,0,0.0,0
54.9,2,South,19.1,2,1,0,3,0,0,0.0,0
32.2,4,West,1.4,3,8,1,1,0,0,0.0,0
57.4,3,Midwest,12.9,1,6,0,1,0,0,0.0,0
43.4,3,North,2.8,1,3,0,2,0,0,0.0,0
44.9,2,West,31.3,2,5,1,3,7,1,89.6,1
21.6,3,South,53.5,2,2,0,3,1,1,77.6,1
20.3,2,West,4.6,0,2,0,2,0,0,0.0,0
43.7,2,North,6.8,2,7,0,2,0,0,0.0,0
51.5,4,North,46.7,1,3,0,1,0,0,0.0,0
33.9,2,North,21.2,1,3,0,2,0,0,0.0,0
62.0,3,North,21.3,3,4,0,2,0,0,0.0,0
50.8,2,North,19.9,0,3,0,2,0,0,0.0,0
31.1,2,Midwest,5.9,3,3,0,3,0,0,0.0,0
42.4,1,South,6.7,0,12,0,2,0,0,0.0,0
71.7,2,South,71.7,5,6,0,1,1,1,108.3,1
27.1,2,South,30.9,0,8,0,1,0,0,0.0,0
48.3,2,Midwest,2.3,1,7,0,1,0,0,0.0,0
38.1,3,North,6.1,0,5,1,2,2,0,37.5,1
50.5,2,West,23.7,0,7,0,1,0,0,0.0,0
57.2,4,Midwest,8.0,2,5,0,3,0,0,0.0,0
37.4,2,North,7.0,1,1,0,2,0,0,0.0,0
55.4,3,Midwest,5.4,1,5,0,1,0,0,0.0,0
68.7,1,West,4.9,0,0,0,2,0,0,0.0,0
42.8,1,West,22.8,1,5,0,2,0,0,0.0,0
51.4,3,South,56.7,0,3,0,1,0,0,0.0,0
34.9,1,Midwest,10.8,1,4,0,3,0,0,0.0,0
42.2,4,West,3.1,4,6,0,2,0,0,0.0,0
39.9,1,North,3.2,1,9,0,1,0,0,0.0,0
51.6,4,South,65.1,1,1,0,1,0,0,0.0,0
56.5,2,West,18.1,2,5,0,2,0,0,0.0,0
40.7,2,South,15.1,2,5,1,2,0,0,0.0,0
60.4,1,North,53.1,1,2,0,1,0,0,0.0,0
60.4,2,North,17.0,1,5,0,1,0,0,0.0,0
52.2,1,Midwest,15.7,2,5,0,2,0,0,0.0,0
35.8,2,North,62.7,2,7,0,1,0,0,0.0,0
34.7,2,North,15.4,3,4,0,1,0,0,0.0,0
32.3,3,North,11.9,3,7,0,2,0,0,0.0,0
53.4,4,South,20.9,1,4,0,2,0,0,0.0,0
27.5,2,North,90.8,1,6,0,2,2,1,100.2,1
50.1,1,South,79.7,2,3,0,3,0,0,0.0,0
29.0,2,West,35.9,2,3,0,1,0,0,0.0,0
51.9,3,West,16.6,4,1,0,2,0,0,0.0,0
42.2,1,South,51.2,2,8,0,1,0,0,0.0,0
58.0,3,South,13.0,0,2,0,2,0,0,0.0,0
55.7,1,North,24.5,4,7,0,2,0,0,0.0,0
59.2,1,North,4.7,4,4,0,2,0,0,0.0,0
59.5,2,South,26.0,1,6,0,3,0,0,0.0,0
43.7,2,Midwest,7.8,0,6,0,3,0,0,0.0,0
28.1,2,Midwest,35.5,0,3,0,2,0,0,0.0,0
29.4,3,Midwest,12.8,4,5,1,2,2,0,40.0,1
18.0,1,West,12.2,0,8,0,1,0,0,0.0,0
29.0,2,North,32.9,2,8,0,1,0,0,0.0,0
42.8,3,South,13.3,2,6,0,2,0,0,0.0,0
35.3,2,West,30.0,1,5,0,1,0,0,0.0,0
39.8,1,West,46.4,0,2,0,1,0,0,0.0,0
47.9,3,North,3.5,3,6,0,2,0,0,0.0,0
38.4,3,South,15.6,0,12,0,3,0,0,0.0,0
28.5,1,Midwest,69.6,2,6,1,2,2,1,144.2,1
41.4,3,North,40.1,2,6,0,3,2,0,100.5,1
31.2,2,West,87.2,1,3,0,1,2,1,101.6,1
38.8,1,West,47.2,2,3,0,2,0,0,0.0,0
58.1,2,West,8.9,2,4,0,2,0,0,0.0,0
38.8,2,West,4.7,0,6,0,2,0,0,0.0,0
63.3,4,Midwest,5.7,1,6,0,2,0,0,0.0,0
59.2,3,South,5.9,1,2,0,2,0,0,0.0,0
35.0,2,Midwest,1.9,1,8,0,2,0,0,0.0,0
28.7,1,West,57.0,0,5,0,3,0,0,0.0,0
41.4,4,South,16.8,0,7,0,2,0,0,0.0,0
55.8,3,North,2.6,0,6,0,2,0,0,0.0,0
36.1,1,North,34.5,0,4,0,2,0,0,0.0,0
52.9,1,Midwest,9.5,0,8,0,2,0,0,0.0,0
56.5,3,North,1.8,0,3,0,2,0,0,0.0,0
32.7,3,West,5.1,0,5,1,2,0,0,0.0,0
33.9,1,South,25.7,3,7,0,2,0,0,0.0,0
50.6,3,South,37.9,2,9,0,1,0,1,173.5,1
43.8,2,Midwest,7.0,1,5,0,1,0,0,0.0,0
33.8,2,South,20.7,1,1,0,1,0,0,0.0,0
37.8,2,North,1.0,3,0,0,1,0,0,0.0,0
41.2,2,Midwest,7.8,1,5,0,3,0,0,0.0,0
23.2,3,West,4.8,3,6,0,1,0,0,0.0,0
51.2,2,Midwest,1.9,2,9,0,3,2,1,97.3,1
36.3,2,North,15.9,1,13,1,3,2,1,105.1,1
18.0,4,North,23.9,1,4,0,2,3,0,20.6,1
41.7,1,North,1.1,2,2,0,2,0,0,0.0,0
33.1,3,Midwest,3.6,5,7,0,2,0,0,0.0,0
62.3,3,Midwest,64.6,3,6,1,2,0,0,0.0,0
35.0,2,South,6.1,2,6,1,3,0,0,0.0,0
28.8,1,Midwest,34.2,1,6,1,2,0,0,0.0,0
48.1,4,West,33.1,2,4,0,1,0,0,0.0,0
34.1,2,Midwest,9.3,1,3,0,1,2,1,172.2,1
32.6,1,South,5.5,0,2,0,1,0,0,0.0,0
48.1,4,West,6.7,0,3,0,1,0,0,0.0,0
29.5,2,West,20.0,1,3,0,2,3,1,74.0,1
24.5,2,Midwest,11.5,3,6,0,1,0,0,0.0,0
62.7,3,South,16.4,3,11,0,2,0,0,0.0,0
49.0,3,South,40.1,2,6,0,2,0,0,0.0,0
38.8,2,West,16.7,3,15,1,1,2,0,95.9,1
42.0,1,West,120.0,4,4,0,3,0,0,0.0,0
48.1,2,South,26.3,1,6,0,2,0,0,0.0,0
53.7,3,North,5.6,1,7,0,2,0,0,0.0,0
32.9,4,North,16.6,3,5,0,2,0,0,0.0,0
46.4,2,Midwest,40.3,1,6,0,3,0,0,0.0,0
35.9,3,South,5.9,2,4,0,1,0,0,0.0,0
39.7,1,West,31.4,1,3,1,1,0,0,0.0,0
43.9,4,North,1.0,1,7,0,1,0,0,0.0,0
41.9,2,West,68.6,2,4,0,3,1,0,49.6,1
50.8,3,West,26.1,0,2,0,1,0,0,0.0,0
47.8,4,South,4.3,3,7,0,2,0,0,0.0,0
23.9,3,West,49.8,6,7,0,2,2,1,97.5,1
25.7,3,South,2.0,3,8,0,3,0,0,0.0,0
37.6,3,West,12.5,1,6,0,2,0,0,0.0,0
63.9,4,North,32.0,2,8,0,1,0,0,0.0,0
31.8,3,South,66.5,3,6,1,2,0,0,0.0,0
39.5,3,West,10.3,1,11,0,2,0,0,0.0,0
35.6,3,Midwest,42.6,3,5,1,2,0,1,114.0,1
35.4,1,Midwest,5.3,1,6,1,3,0,0,0.0,0
44.1,2,Midwest,1.0,0,3,0,2,0,0,0.0,0
58.8,2,Midwest,1.0,1,2,0,2,0,0,0.0,0
47.5,2,North,25.8,2,5,0,2,0,0,0.0,0
32.4,3,North,4.0,2,4,0,3,0,0,0.0,0
75.0,1,Midwest,1.2,2,2,0,1,0,0,0.0,0
42.9,1,West,90.3,1,9,0,3,0,0,0.0,0
35.1,2,North,6.7,1,4,0,1,0,0,0.0,0
58.9,2,Midwest,14.9,6,6,1,2,3,0,128.0,1
36.4,2,North,22.8,3,7,0,2,2,1,89.2,1
62.0,4,North,3.7,0,8,0,1,0,0,0.0,0
31.6,3,West,10.6,0,5,0,2,0,0,0.0,0
59.2,2,West,25.0,2,5,0,3,0,0,0.0,0
44.4,1,South,24.5,3,8,0,2,0,0,0.0,0
57.5,3,West,44.3,0,6,0,3,0,0,0.0,0
64.8,3,Midwest,13.8,2,3,0,2,0,0,0.0,0
28.4,2,South,52.9,2,5,0,2,0,0,0.0,0
57.3,1,Midwest,27.5,0,3,0,3,0,0,0.0,0
25.1,1,West,19.8,2,7,0,2,0,0,0.0,0
29.4,2,West,3.0,1,7,0,3,0,0,0.0,0
32.4,2,North,20.5,0,5,1,2,0,0,0.0,0
48.0,3,Midwest,21.7,3,4,0,2,3,0,90.5,1
42.4,4,South,34.1,4,6,1,3,3,1,110.1,1
40.0,2,West,30.5,4,7,0,2,0,0,0.0,0
43.8,3,South,18.1,1,3,0,1,0,0,0.0,0
49.1,4,West,21.6,1,7,0,3,0,0,0.0,0
50.0,3,West,35.5,3,5,0,1,0,0,0.0,0
55.1,3,North,10.4,0,2,0,1,0,0,0.0,0
63.8,4,South,3.5,4,6,0,2,3,1,103.5,1
41.7,2,West,49.8,5,5,0,1,0,0,0.0,0
35.7,1,West,80.5,1,6,0,1,0,0,0.0,0
49.4,4,North,13.5,1,10,0,1,0,0,0.0,0
28.3,2,West,111.3,3,7,0,2,0,0,0.0,0
33.9,3,North,9.4,1,6,0,3,0,0,0.0,0
54.0,3,North,1.7,2,6,1,2,0,0,0.0,0
40.5,2,North,20.4,2,4,0,1,0,0,0.0,0
27.5,2,West,48.6,1,2,0,2,0,0,0.0,0
24.1,2,North,23.1,1,7,0,2,0,0,0.0,0
42.6,1,South,1.0,1,4,0,1,0,0,0.0,0
55.7,1,South,1.0,0,7,0,2,1,1,40.4,1
55.5,2,South,30.9,2,3,0,1,0,0,0.0,0
43.3,1,South,44.8,2,1,1,2,1,1,53.7,1
66.1,2,North,7.0,0,8,0,2,0,0,0.0,0
40.7,1,Midwest,15.2,1,3,1,2,0,0,0.0,0
40.3,3,West,77.9,1,5,0,2,0,0,0.0,0
18.0,4,West,14.8,2,6,0,3,0,0,0.0,0
36.6,2,Midwest,3.5,2,3,0,1,0,0,0.0,0
52.2,2,Midwest,58.2,1,7,1,1,0,0,0.0,0
60.8,4,West,16.4,0,9,0,2,0,0,0.0,0
32.0,1,West,10.1,2,7,0,3,0,0,0.0,0
47.5,2,Midwest,2.5,1,10,0,3,3,1,56.2,1
54.6,2,South,14.7,2,8,1,2,5,1,64.0,1
42.1,2,North,35.2,0,4,0,2,0,0,0.0,0
18.0,1,West,30.3,1,1,0,1,0,0,0.0,0
45.0,2,West,16.5,3,3,0,1,0,0,0.0,0
51.1,2,West,30.5,2,4,0,2,0,0,0.0,0
30.6,2,South,10.4,2,3,0,3,0,0,0.0,0
39.0,2,South,31.9,1,7,0,1,0,0,0.0,0
28.1,3,West,2.2,3,3,0,2,0,0,0.0,0
18.0,2,South,5.3,0,5,0,1,0,0,0.0,0
54.3,1,West,50.4,0,2,0,3,1,0,73.1,1
42.0,3,North,8.3,2,2,0,1,0,1,54.2,1
61.2,2,South,5.5,0,7,0,3,0,0,0.0,0
52.3,1,North,2.2,3,6,0,2,0,0,0.0,0
37.7,1,Midwest,12.0,2,6,0,3,0,0,0.0,0
41.0,3,West,1.7,1,6,0,1,0,0,0.0,0
48.8,3,South,16.5,1,8,0,1,0,0,0.0,0
53.6,2,North,60.4,2,3,1,1,0,0,0.0,0
45.9,2,South,37.1,1,8,0,2,0,0,0.0,0
55.3,2,Midwest,1.0,1,3,0,1,0,0,0.0,0
38.4,3,North,8.6,2,5,0,1,2,1,76.0,1
30.0,4,Midwest,5.0,1,6,0,1,0,0,0.0,0
41.2,2,Midwest,1.7,2,5,0,1,0,0,0.0,0
44.5,2,North,2.8,1,4,0,2,3,1,42.8,1
27.6,1,South,57.3,2,5,0,1,0,0,0.0,0
26.0,1,North,8.9,1,5,0,3,0,0,0.0,0
47.4,3,Midwest,12.0,1,5,0,3,0,0,0.0,0
37.1,1,West,16.0,1,2,0,2,0,0,0.0,0
40.0,2,North,32.8,0,5,1,2,2,1,101.9,1
37.7,3,West,38.4,2,1,0,1,0,0,0.0,0
60.2,2,South,79.6,0,3,1,1,0,0,0.0,0
57.1,3,North,5.7,2,9,0,2,0,0,0.0,0
27.2,2,West,8.6,0,4,1,1,0,0,0.0,0
35.6,2,Midwest,9.0,1,3,0,2,1,1,67.4,1
52.2,4,South,14.1,1,4,0,2,0,0,0.0,0
49.2,3,West,39.5,1,3,0,2,4,0,99.3,1
41.5,2,South,6.6,0,6,0,2,0,0,0.0,0
28.3,3,North,36.7,4,10,0,2,0,0,0.0,0
33.8,3,West,5.5,2,9,0,2,3,1,191.4,1
35.8,3,North,29.7,0,5,1,3,0,0,0.0,0
45.3,3,North,38.5,0,5,0,1,4,0,119.8,1
62.4,2,Midwest,46.1,1,6,0,2,0,0,0.0,0
33.8,2,West,17.1,1,2,0,1,0,0,0.0,0
29.7,3,West,9.6,3,6,1,1,2,0,203.9,1
40.7,1,West,35.5,1,8,1,2,0,0,0.0,0
54.4,3,South,9.3,1,6,1,3,0,0,0.0,0
24.6,2,South,3.8,2,5,0,2,0,0,0.0,0
59.4,3,South,43.2,3,6,0,2,0,0,0.0,0
39.9,2,South,12.7,0,6,0,3,0,0,0.0,0
33.2,2,West,20.3,2,1,0,3,0,0,0.0,0
22.8,3,West,60.2,5,3,1,1,0,0,0.0,0
50.5,3,South,3.5,3,10,0,2,0,0,0.0,0
39.9,2,Midwest,19.6,0,4,0,1,0,0,0.0,0
44.0,1,West,19.6,1,5,1,1,0,0,0.0,0
31.2,3,South,47.5,1,8,0,2,0,0,0.0,0
38.2,4,North,10.0,2,3,0,2,0,0,0.0,0
36.2,1,Midwest,12.3,1,4,0,1,0,0,0.0,0
40.8,2,West,17.6,2,3,0,1,0,0,0.0,0
34.0,2,Midwest,4.4,1,4,0,2,0,0,0.0,0
23.6,4,South,15.3,4,3,0,1,0,0,0.0,0
74.7,1,North,13.7,2,6,0,2,0,0,0.0,0
25.6,1,North,5.3,4,2,0,3,0,0,0.0,0
44.2,1,South,43.0,0,3,0,1,0,0,0.0,0
20.7,3,Midwest,13.5,1,2,0,2,0,0,0.0,0
18.0,4,West,8.8,4,4,0,2,0,0,0.0,0
43.2,2,South,3.4,3,3,0,2,0,0,0.0,0
44.1,1,Midwest,2.3,3,7,0,2,0,0,0.0,0
57.1,2,South,77.4,1,7,0,2,0,0,0.0,0
46.8,1,North,120.0,2,6,0,2,2,1,84.4,1
40.2,1,West,54.8,1,4,0,2,0,0,0.0,0
30.6,4,South,14.7,2,5,0,2,0,0,0.0,0
60.0,4,North,39.6,0,5,1,1,0,0,0.0,0
