age,income_band,region,tenure_months,prior_purchases,web_visits_30d,prior_campaign_response,credit_score_band,premium_support_calls_30d,welcome_email_click,first_month_usage_minutes,lead_id,signup_30d
47.6,2,Midwest,33.1,3,7,0,2,0,0,0.0,38887,0
34.9,4,West,19.8,2,6,0,2,0,0,0.0,11207,0
30.8,1,Midwest,12.6,2,2,0,2,0,0,0.0,2391,0
31.6,1,Midwest,1.0,1,6,1,1,0,0,0.0,11315,0
34.0,3,South,36.2,1,4,1,2,0,0,0.0,37603,0
54.3,2,Midwest,5.9,1,4,0,3,0,0,0.0,33491,0
50.6,2,West,12.0,1,7,0,2,0,0,0.0,27518,0
44.2,3,North,8.9,3,6,0,2,0,0,0.0,3200,0
40.5,1,North,30.1,0,6,0,2,0,0,0.0,9758,0
42.8,1,South,60.7,0,7,0,1,0,0,0.0,15974,0
45.5,4,North,11.7,3,6,0,3,0,0,0.0,2983,0
45.0,2,North,2.7,1,5,0,1,0,0,0.0,34905,0
23.1,2,West,7.1,2,3,0,2,0,0,0.0,1906,0
36.2,3,North,42.9,2,6,0,2,0,0,0.0,17816,0
19.9,1,South,26.7,0,3,0,2,0,0,0.0,29825,0
47.9,1,South,49.9,2,2,0,3,0,0,0.0,12110,0
51.7,3,North,52.1,2,3,0,1,0,0,0.0,37128,0
23.4,1,West,12.7,2,7,0,2,2,0,62.0,33818,1
40.0,3,West,15.3,0,0,0,2,0,0,0.0,35065,0
32.1,3,West,9.0,0,4,0,3,0,0,0.0,4861,0
63.9,1,North,10.5,2,4,0,3,0,0,0.0,16194,0
42.0,1,West,25.4,1,4,0,3,0,0,0.0,28377,0
41.7,4,West,36.3,2,5,0,1,0,0,0.0,27178,0
52.0,3,Midwest,1.8,2,5,0,1,0,0,0.0,31499,0
42.1,2,South,2.3,1,4,0,1,0,0,0.0,29333,0
35.4,2,West,5.7,5,4,0,2,0,0,0.0,12523,0
46.5,2,South,60.5,0,6,0,2,0,0,0.0,25085,0
41.8,2,West,3.4,0,8,0,1,0,0,0.0,38757,0
34.3,3,West,5.2,1,6,0,1,0,0,0.0,22240,0
59.2,3,West,9.5,2,2,0,1,0,0,0.0,36642,0
43.3,4,West,15.3,3,2,0,2,0,0,0.0,22484,0
28.7,2,West,17.2,1,6,0,1,0,0,0.0,24655,0
39.9,1,South,27.0,2,7,0,2,0,0,0.0,37709,0
27.1,1,West,31.4,1,4,0,1,0,0,0.0,32776,0
43.5,2,Midwest,21.3,1,1,0,2,0,0,0.0,39150,0
38.5,3,North,27.5,5,6,0,2,0,0,0.0,38546,0
35.4,4,South,27.4,1,6,0,1,0,0,0.0,4434,0
53.8,1,South,33.6,2,6,0,2,0,0,0.0,2929,0
40.8,3,North,13.1,1,9,0,2,0,0,0.0,11251,0
52.2,4,West,8.9,1,8,1,1,0,0,0.0,14253,0
42.7,4,North,11.5,3,7,1,3,3,1,43.9,33463,1
60.3,4,Midwest,15.7,1,6,1,3,0,0,0.0,3213,0
43.3,2,North,41.5,0,3,0,3,0,0,0.0,29294,0
58.3,3,West,23.6,3,5,1,1,0,0,0.0,9734,0
60.9,3,West,46.0,2,5,0,1,0,0,0.0,30702,0
31.6,1,North,9.3,3,4,0,3,0,0,0.0,4000,0
53.3,2,South,28.8,1,2,0,2,0,0,0.0,15213,0
40.6,2,North,33.1,2,7,0,2,0,0,0.0,8169,0
29.1,2,West,15.0,3,6,0,2,0,0,184.5,25013,1
44.0,2,North,4.6,0,4,0,2,0,0,0.0,2140,0
34.8,2,South,28.5,0,7,0,2,0,0,0.0,10641,0
47.9,1,West,7.7,2,4,1,2,1,0,54.1,17017,1
54.0,1,North,22.2,3,2,0,1,0,0,0.0,14916,0
48.3,3,South,21.5,1,4,0,2,0,0,0.0,39822,0
54.7,2,West,30.8,2,8,0,1,0,0,0.0,19036,0
45.5,3,North,5.3,2,0,0,2,0,0,0.0,4266,0
26.2,1,West,24.4,0,3,0,1,0,0,0.0,31861,0
32.2,2,South,3.6,0,4,0,2,0,0,0.0,16017,0
18.0,4,Midwest,21.2,2,6,0,3,0,0,0.0,30027,0
42.3,3,North,6.1,1,6,0,1,0,0,0.0,315,0
47.5,2,North,37.2,2,3,0,2,0,0,0.0,11581,0
56.6,2,West,1.5,3,5,0,2,0,0,0.0,10391,0
42.3,4,South,6.0,1,4,0,2,0,0,0.0,21981,0
36.5,1,Midwest,29.7,1,6,0,3,0,0,0.0,26114,0
31.0,4,North,37.9,4,6,0,3,3,1,68.2,38024,1
18.0,4,Midwest,26.9,3,5,1,2,0,0,0.0,2607,0
47.0,3,Midwest,15.5,1,4,1,1,0,0,0.0,16455,0
60.8,2,North,37.2,2,4,0,2,0,0,0.0,20137,0
60.0,2,Midwest,6.5,7,1,0,3,0,0,0.0,20987,0
18.5,4,Midwest,13.9,1,3,0,1,0,0,0.0,26808,0
24.6,2,North,41.0,2,4,1,1,2,1,104.9,36296,1
28.0,2,South,31.9,3,4,0,1,0,0,0.0,36489,0
44.8,1,North,19.9,2,7,0,2,4,1,58.3,3560,1
42.0,2,Midwest,28.7,2,4,0,3,0,0,0.0,14951,0
34.0,3,North,30.7,2,2,0,1,0,0,0.0,17914,0
57.7,1,Midwest,44.6,2,6,0,1,0,0,0.0,14997,0
50.5,4,West,5.7,3,6,0,1,2,0,126.4,1993,1
46.2,4,Midwest,7.1,1,3,1,1,0,0,0.0,27219,0
52.3,2,South,40.6,2,2,0,2,2,1,76.1,2655,1
52.9,3,South,1.0,1,6,0,2,0,0,0.0,16398,0
40.3,1,North,46.5,4,8,0,2,0,0,0.0,30107,0
42.1,2,West,45.3,1,2,0,1,0,0,0.0,38354,0
38.8,3,Midwest,4.7,5,4,1,2,0,0,0.0,35039,0
66.1,1,West,64.5,2,5,0,3,0,0,0.0,30586,0
20.7,2,North,8.8,4,2,0,3,0,0,0.0,11294,0
42.5,2,West,33.5,3,7,1,3,0,0,0.0,30073,0
22.1,2,North,8.1,2,7,0,1,3,0,77.4,3216,1
38.1,2,North,11.8,2,3,0,3,0,0,0.0,1082,0
57.0,4,South,37.0,3,3,0,1,0,0,0.0,14650,0
49.2,4,North,23.2,2,5,0,1,0,0,0.0,11528,0
56.7,1,Midwest,9.3,1,4,0,3,0,0,0.0,19786,0
62.0,2,South,17.9,1,9,1,1,0,0,0.0,37234,0
50.4,1,South,9.2,0,5,0,2,0,0,0.0,13736,0
26.1,4,Midwest,19.3,1,2,1,2,0,0,0.0,32537,0
41.7,2,North,86.9,0,3,0,3,0,0,0.0,7991,0
33.5,3,South,17.7,1,5,1,2,0,0,0.0,20712,0
54.3,3,North,11.5,0,1,0,2,0,0,0.0,17009,0
55.2,2,West,15.0,0,4,0,2,0,0,0.0,27343,0
37.1,2,Midwest,6.5,2,10,0,1,0,0,0.0,38482,0
35.8,2,West,18.3,1,6,1,2,0,0,0.0,33747,0
29.2,3,Midwest,31.4,1,7,0,2,0,0,0.0,25423,0
41.2,1,West,13.8,1,6,0,3,0,0,0.0,35246,0
27.0,3,West,4.5,4,4,0,1,0,0,0.0,23767,0
53.5,2,Midwest,40.2,3,5,0,2,0,0,0.0,32489,0
51.5,2,South,7.2,2,4,0,2,0,0,0.0,2498,0
50.5,3,South,53.2,4,7,0,1,0,0,0.0,12157,0
37.4,1,North,48.7,3,6,0,1,0,0,0.0,12134,0
43.8,3,South,10.2,1,2,0,2,0,0,0.0,24904,0
49.5,3,North,32.7,3,5,1,1,0,0,0.0,22125,0
42.5,4,Midwest,6.3,2,6,1,1,0,0,0.0,15036,0
48.9,1,Midwest,14.8,4,2,0,3,0,0,0.0,19092,0
30.4,2,West,3.8,0,5,0,3,0,0,0.0,28814,0
38.1,4,West,8.1,2,3,0,2,0,0,0.0,25266,0
52.7,2,South,5.0,0,8,0,2,0,0,0.0,7664,0
35.1,3,West,63.6,1,4,0,2,0,0,0.0,13148,0
31.1,3,North,52.6,3,4,0,1,0,0,0.0,13252,0
21.3,1,Midwest,39.1,1,7,0,1,0,0,0.0,31538,0
45.5,3,North,7.2,0,1,1,2,1,1,151.4,6479,1
62.4,3,South,38.9,2,6,0,2,0,0,0.0,8537,0
42.0,3,Midwest,6.4,0,8,1,3,5,1,126.2,33104,1
43.7,3,Midwest,1.0,0,6,1,2,0,0,0.0,36937,0
55.3,2,South,21.7,1,7,1,3,0,0,0.0,39876,0
26.3,2,West,53.2,1,6,1,3,0,0,56.4,13015,1
53.1,2,South,27.8,1,4,0,2,0,0,0.0,4905,0
32.7,1,West,11.6,1,10,0,2,0,0,0.0,30590,0
75.0,4,North,25.5,1,8,0,2,0,0,0.0,2305,0
52.3,3,Midwest,92.4,3,4,0,3,0,0,0.0,39508,0
58.1,2,West,11.3,1,10,1,2,0,0,0.0,17083,0
52.4,2,West,19.7,0,7,0,1,0,0,0.0,13235,0
61.6,2,North,62.4,0,5,0,1,0,0,39.1,23511,1
48.3,3,South,25.6,0,3,0,1,0,0,0.0,28296,0
46.5,2,West,10.8,3,5,0,2,0,0,0.0,599,0
31.7,2,North,120.0,2,3,1,2,0,0,0.0,29497,0
39.7,2,West,52.1,2,8,0,1,0,0,0.0,16186,0
41.1,2,Midwest,3.1,3,5,0,2,0,0,0.0,38136,0
35.3,2,North,25.5,0,7,0,2,0,0,0.0,8351,0
47.6,3,West,9.4,1,7,0,1,0,0,0.0,3784,0
42.4,2,North,10.3,0,3,0,3,0,0,0.0,16448,0
55.6,2,South,20.9,2,3,0,2,0,0,0.0,21640,0
51.9,3,South,42.9,1,5,0,1,0,0,0.0,18874,0
51.0,3,Midwest,5.6,1,4,0,1,0,0,0.0,31415,0
44.9,3,Midwest,17.4,1,3,0,1,0,0,0.0,11759,0
45.9,3,South,4.8,3,3,0,1,0,0,0.0,27463,0
68.0,1,North,1.0,5,1,1,1,0,0,0.0,3380,0
22.4,4,North,12.8,2,3,0,2,0,0,0.0,5356,0
35.5,1,North,28.4,2,6,1,2,0,0,0.0,5251,0
52.6,2,South,6.1,0,5,0,2,0,0,0.0,9023,0
49.3,3,West,34.8,2,7,0,2,0,0,0.0,26568,0
28.6,2,South,2.4,3,7,1,3,0,0,0.0,34481,0
38.0,1,West,13.8,3,0,0,1,0,0,0.0,28734,0
46.8,4,West,49.7,1,6,0,2,0,1,137.7,36392,1
30.7,4,North,20.7,2,3,0,1,0,0,0.0,4657,0
24.5,4,North,18.7,4,5,0,2,0,0,0.0,38437,0
21.8,2,West,68.9,0,4,0,2,0,0,0.0,31681,0
19.1,3,North,120.0,1,4,0,3,0,0,0.0,5719,0
42.7,2,Midwest,32.9,1,4,0,3,0,0,0.0,26757,0
42.3,2,West,21.8,3,4,1,2,0,0,0.0,22168,0
50.4,1,South,6.4,1,4,0,2,0,0,0.0,5298,0
45.5,3,West,5.5,3,5,0,2,0,0,0.0,7481,0
48.5,1,North,42.7,0,7,1,1,0,0,0.0,21831,0
37.6,4,North,1.5,1,4,1,2,0,0,0.0,12328,0
42.2,2,North,1.8,1,3,0,1,0,0,0.0,17132,0
31.3,2,South,17.9,0,3,0,2,0,0,0.0,14022,0
48.1,2,West,5.5,1,8,1,3,0,0,0.0,8439,0
41.9,1,Midwest,12.0,1,1,0,2,0,0,0.0,7224,0
53.9,1,West,1.0,1,3,1,2,0,0,0.0,14457,0
48.3,4,North,93.5,2,6,0,2,0,0,0.0,22794,0
36.6,3,North,51.4,1,7,0,2,0,0,0.0,27295,0
69.0,1,North,7.9,2,4,0,2,0,0,0.0,33266,0
41.9,3,Midwest,43.6,1,7,1,2,2,0,97.8,10818,1
41.9,1,North,56.8,4,12,0,2,0,0,0.0,11376,0
39.4,1,West,23.6,1,7,0,2,0,0,0.0,23408,0
62.0,2,West,15.8,0,6,0,1,0,0,0.0,26314,0
37.8,2,South,5.0,3,3,0,2,0,0,0.0,39633,0
42.8,3,West,86.3,1,2,0,1,0,0,0.0,38861,0
34.7,2,South,15.7,1,3,1,2,0,0,0.0,4710,0
18.0,2,Midwest,18.5,4,5,0,1,0,0,0.0,28341,0
45.0,1,South,38.7,0,7,0,2,0,0,0.0,912,0
46.4,3,Midwest,12.6,1,5,0,1,0,0,0.0,29039,0
41.4,3,South,3.7,0,4,0,1,0,0,0.0,27179,0
37.1,3,West,35.9,1,2,0,3,0,0,0.0,28712,0
31.3,2,Midwest,12.7,1,6,1,2,1,0,83.1,33641,1
43.2,2,Midwest,34.2,4,3,0,3,0,0,0.0,6585,0
44.3,4,South,32.3,1,6,0,1,0,0,0.0,11165,0
40.0,1,South,46.7,3,7,0,3,0,0,0.0,1434,0
37.5,1,West,42.6,0,5,0,1,0,0,0.0,26566,0
39.4,2,North,1.0,3,6,0,1,0,0,0.0,25323,0
23.6,4,Midwest,7.2,0,4,0,2,0,0,0.0,5406,0
48.0,3,South,14.5,1,7,0,1,0,0,0.0,1747,0
43.8,3,South,11.5,1,9,0,2,4,1,370.3,37469,1
57.1,2,West,23.8,0,5,0,1,0,0,0.0,9176,0
20.2,1,South,26.9,0,2,0,1,0,0,0.0,37911,0
36.6,2,Midwest,29.8,2,4,0,2,0,0,0.0,3018,0
34.4,2,North,67.1,0,3,0,3,0,0,0.0,36348,0
36.7,3,Midwest,13.2,2,5,0,2,0,0,0.0,22398,0
46.9,2,West,27.4,1,7,0,2,0,0,0.0,37539,0
33.1,3,South,41.3,1,7,1,3,0,0,0.0,16374,0
45.2,1,South,47.0,2,3,0,2,0,0,0.0,6589,0
41.8,3,South,16.7,2,7,0,1,0,0,0.0,19377,0
44.6,3,Midwest,45.5,1,6,0,2,0,0,0.0,29510,0
24.3,1,South,54.9,2,5,0,1,0,0,0.0,36609,0
48.2,1,West,9.8,1,1,0,2,0,0,0.0,8828,0
36.1,3,West,16.9,0,3,0,2,0,0,0.0,31965,0
61.2,3,Midwest,34.4,1,6,1,1,2,0,60.7,24191,1
50.6,3,South,9.9,2,6,0,2,0,0,0.0,32445,0
40.2,3,North,1.0,0,3,0,1,0,0,0.0,23693,0
43.5,1,West,1.0,1,1,0,2,0,0,0.0,27890,0
45.7,3,South,99.0,3,2,0,3,0,0,0.0,28292,0
61.5,1,South,1.7,2,1,0,2,0,0,0.0,38235,0
53.4,2,South,69.4,1,6,0,1,0,0,0.0,37851,0
26.5,1,South,35.5,3,4,0,1,0,0,0.0,14332,0
37.2,2,North,64.4,1,6,0,3,0,0,124.4,21067,1
48.3,3,North,14.5,2,3,0,2,0,0,0.0,18177,0
36.3,4,West,29.1,4,3,1,2,1,0,83.4,2056,1
49.1,3,Midwest,9.3,2,5,0,2,0,0,0.0,4096,0
61.2,4,South,22.6,1,4,0,1,0,0,0.0,12963,0
27.0,2,North,5.3,1,6,0,1,0,0,0.0,37309,0
55.6,3,West,4.2,3,4,0,1,2,0,208.3,25485,1
45.5,3,West,5.6,1,0,1,1,0,0,0.0,13867,0
34.5,3,North,7.7,0,8,0,2,0,0,0.0,21051,0
48.6,1,North,2.6,1,7,0,2,0,0,0.0,36020,0
46.2,1,North,17.7,1,4,1,1,0,0,0.0,20160,0
48.0,3,Midwest,4.3,2,2,0,3,0,0,0.0,2373,0
53.3,1,West,35.1,0,7,0,2,3,1,145.0,23091,1
39.8,3,North,3.1,2,2,0,1,0,0,0.0,33738,0
33.0,2,Midwest,47.2,2,4,0,2,0,0,0.0,13083,0
38.3,2,North,5.9,2,3,0,2,0,0,0.0,29672,0
49.1,3,South,27.6,1,5,1,1,0,0,0.0,11460,0
43.2,1,North,8.5,3,5,0,3,0,0,0.0,10816,0
62.3,2,West,18.8,4,2,0,1,0,0,0.0,27607,0
31.5,2,Midwest,8.0,1,8,0,2,0,0,0.0,12177,0
63.6,1,Midwest,120.0,3,6,1,2,0,0,0.0,14764,0
44.4,1,West,1.0,1,5,1,2,0,0,0.0,35931,0
18.0,4,North,37.7,2,9,0,2,1,1,85.3,32913,1
32.4,2,Midwest,48.4,2,5,0,2,0,0,0.0,39902,0
59.2,1,Midwest,35.3,2,4,1,3,0,0,0.0,12820,0
50.2,2,West,5.3,3,6,1,1,0,0,0.0,32981,0
71.1,2,South,47.5,2,1,0,3,0,0,0.0,33657,0
38.5,3,South,21.5,0,6,0,2,0,0,0.0,6857,0
36.0,2,North,27.1,2,8,0,2,0,0,0.0,33598,0
29.2,4,Midwest,46.3,0,6,0,2,0,0,0.0,30353,0
35.6,3,Midwest,20.7,3,7,1,2,0,0,0.0,31593,0
42.2,3,Midwest,16.8,0,11,0,1,0,0,0.0,25929,0
39.1,2,South,1.0,2,6,0,3,0,0,0.0,22786,0
53.5,1,Midwest,2.5,0,4,0,3,0,0,0.0,18104,0
53.3,2,North,1.9,4,9,0,3,0,0,0.0,30495,0
58.5,2,West,38.8,3,6,0,2,0,0,0.0,5658,0
54.0,1,North,30.8,0,5,0,2,0,0,0.0,39277,0
24.5,3,Midwest,26.5,2,8,0,1,0,0,0.0,38718,0
41.5,1,North,1.0,2,7,0,1,0,0,0.0,38689,0
26.9,1,Midwest,11.5,3,6,0,2,0,0,0.0,26925,0
18.0,2,North,1.2,1,5,1,2,0,0,0.0,33720,0
70.5,3,North,85.7,0,2,1,2,0,0,0.0,12381,0
39.7,3,West,5.8,0,0,0,2,0,0,0.0,1511,0
37.8,2,North,21.9,0,3,0,2,0,0,0.0,16611,0
45.5,1,Midwest,12.1,3,5,0,3,0,0,0.0,22562,0
49.7,1,West,11.3,2,2,0,3,0,0,0.0,16568,0
48.2,4,South,43.0,2,7,0,2,0,0,0.0,36018,0
36.6,4,Midwest,76.2,2,5,0,3,0,0,0.0,20614,0
55.2,2,North,6.8,0,4,0,3,0,0,0.0,15498,0
44.5,1,Midwest,55.7,1,9,1,2,0,0,0.0,14992,0
28.3,2,North,12.7,1,2,0,1,0,0,0.0,1836,0
38.9,2,West,1.8,1,5,0,2,0,0,0.0,15107,0
74.6,3,North,15.6,1,6,0,1,0,0,0.0,11226,0
29.3,3,South,60.5,0,2,0,2,0,0,0.0,35123,0
35.7,2,North,2.8,2,2,0,2,0,0,0.0,6997,0
33.0,1,Midwest,29.3,1,6,0,1,0,0,0.0,32591,0
50.2,2,West,38.0,2,6,0,1,0,0,0.0,29532,0
42.4,1,North,30.5,2,7,0,2,0,0,0.0,5760,0
33.6,4,South,4.8,0,4,0,2,0,0,0.0,38067,0
49.0,2,West,76.2,2,3,1,2,0,0,0.0,8348,0
57.5,2,South,21.7,0,3,0,1,0,0,0.0,23352,0
19.8,2,Midwest,54.6,2,7,0,2,0,0,0.0,36916,0
32.9,4,Midwest,9.1,0,2,1,1,0,0,0.0,38827,0
39.1,4,North,43.4,0,7,0,2,0,0,0.0,34591,0
29.9,4,North,11.7,0,3,0,1,0,0,0.0,6455,0
51.7,2,West,50.0,0,6,0,3,0,0,0.0,27356,0
60.3,4,North,22.3,2,3,1,3,0,0,0.0,34125,0
38.4,2,North,67.4,1,4,0,2,0,0,0.0,2053,0
53.4,4,North,120.0,3,8,1,2,2,1,38.4,24859,1
70.1,3,North,1.0,0,8,0,1,0,0,0.0,22525,0
40.1,4,West,3.2,3,1,0,2,0,0,0.0,13020,0
39.4,2,West,7.2,3,1,0,2,0,0,0.0,39865,0
50.9,1,West,10.4,1,7,0,2,0,0,0.0,34913,0
52.0,3,West,10.5,1,3,0,3,0,0,0.0,21270,0
34.0,3,Midwest,6.6,2,4,0,2,0,0,0.0,6953,0
52.2,4,West,19.4,2,4,0,3,0,0,0.0,38017,0
64.3,1,West,24.4,4,7,0,2,0,0,0.0,30333,0
60.7,3,Midwest,35.5,2,3,0,3,0,0,0.0,36195,0
20.2,1,North,14.4,1,7,1,2,0,0,0.0,2968,0
38.0,3,Midwest,11.4,1,1,0,2,0,0,0.0,245,0
44.5,2,South,2.6,0,8,1,2,0,0,0.0,36,0
35.8,4,West,11.4,0,9,0,1,0,0,0.0,9148,0
48.6,3,West,18.5,2,2,0,2,0,0,0.0,15164,0
62.3,4,Midwest,28.2,1,5,0,1,0,0,0.0,17523,0
60.2,4,South,59.4,2,4,0,1,0,0,0.0,32813,0
43.7,2,Midwest,7.0,3,7,0,3,0,0,0.0,24532,0
40.2,3,Midwest,1.3,0,6,0,2,0,0,0.0,14336,0
39.5,3,West,32.9,0,8,0,2,1,1,65.4,5147,1
48.5,3,Midwest,32.8,1,9,0,2,0,0,0.0,25273,0
56.3,3,West,1.0,1,2,0,2,0,0,0.0,5514,0
18.0,2,West,120.0,0,5,0,1,0,0,0.0,7069,0
48.5,2,Midwest,19.3,2,5,0,2,0,0,0.0,33708,0
25.8,1,North,4.9,3,3,1,1,0,0,0.0,2054,0
55.4,1,North,14.7,1,10,0,3,0,0,0.0,6960,0
47.3,3,North,6.7,3,8,0,2,2,0,140.7,27929,1
18.0,1,North,20.4,1,7,0,2,0,0,0.0,23021,0
18.0,1,North,95.9,2,1,0,2,0,0,0.0,36192,0
34.1,1,Midwest,50.2,1,6,0,2,0,0,0.0,7265,0
18.0,2,Midwest,1.0,0,4,0,2,0,0,0.0,471,0
47.9,3,Midwest,16.5,2,4,1,1,0,0,0.0,4265,0
55.4,2,Midwest,30.1,0,5,0,2,0,0,0.0,6372,0
38.9,3,Midwest,1.0,0,7,1,2,0,0,0.0,29894,0
55.1,1,North,18.2,1,5,0,2,0,0,0.0,11118,0
63.7,2,North,1.0,0,8,1,2,0,0,0.0,35813,0
56.0,2,South,6.9,0,3,1,2,0,0,0.0,4844,0
49.3,2,West,23.0,1,3,0,2,0,0,0.0,28783,0
30.3,1,Midwest,11.0,2,9,0,2,0,0,0.0,15305,0
40.1,1,South,2.2,2,3,0,3,0,0,0.0,11385,0
54.4,2,West,77.7,0,5,0,1,0,0,0.0,3670,0
41.8,1,Midwest,12.8,1,4,0,1,0,0,0.0,11740,0
42.8,1,Midwest,65.5,2,4,0,2,0,0,0.0,39208,0
33.9,1,West,7.9,1,6,0,2,0,0,0.0,34539,0
30.7,1,Midwest,16.4,0,4,1,3,0,0,0.0,16547,0
42.0,2,Midwest,24.2,0,6,0,1,0,0,0.0,11053,0
37.1,4,Midwest,30.7,5,4,0,1,0,0,0.0,17245,0
48.8,2,Midwest,5.2,3,7,1,2,0,0,0.0,16264,0
47.6,1,Midwest,54.0,1,6,0,1,0,0,0.0,2686,0
18.2,2,North,17.4,2,7,0,2,0,0,0.0,27613,0
40.6,2,Midwest,30.7,4,6,0,2,0,0,0.0,2926,0
52.0,3,South,11.0,2,0,0,2,0,0,0.0,15957,0
40.4,2,West,64.8,4,4,0,1,0,0,0.0,22773,0
35.9,2,Midwest,2.9,3,8,0,3,0,0,0.0,17157,0
33.4,2,South,7.8,1,2,1,1,0,0,0.0,22296,0
44.9,3,Midwest,31.1,3,3,0,2,4,0,42.8,5850,1
41.8,1,North,19.7,1,4,0,2,0,0,0.0,30301,0
38.9,3,Midwest,39.4,3,7,0,1,0,0,0.0,17403,0
55.1,1,South,47.9,1,5,0,2,2,0,42.3,32919,1
19.4,3,West,4.0,1,3,0,1,0,0,0.0,32793,0
33.2,2,North,74.1,1,6,0,2,0,0,0.0,3960,0
38.7,1,West,7.9,2,10,1,1,0,0,0.0,15485,0
54.7,4,West,11.4,2,14,0,2,0,0,0.0,7362,0
51.7,3,Midwest,17.1,3,2,0,1,0,0,0.0,35093,0
44.2,3,South,2.3,3,2,0,3,2,1,67.8,6281,1
31.7,4,West,3.4,0,5,0,1,0,0,0.0,4668,0
43.4,1,North,30.0,0,7,0,2,0,0,0.0,5598,0
24.0,4,West,25.5,2,3,0,3,0,0,0.0,13299,0
48.3,4,South,1.0,2,7,0,2,0,0,0.0,31448,0
18.6,2,Midwest,10.2,0,3,0,2,0,0,0.0,13913,0
35.3,3,South,1.0,2,6,0,1,0,0,0.0,19417,0
30.6,1,South,3.2,1,7,0,1,0,0,0.0,21698,0
42.5,1,South,72.4,2,4,0,3,0,0,0.0,15977,0
41.6,2,Midwest,4.2,2,7,0,3,0,0,0.0,28661,0
28.4,2,South,8.0,4,7,0,2,0,0,0.0,27803,0
42.2,2,North,1.8,5,13,0,3,0,0,0.0,12004,0
35.9,2,West,42.7,4,6,0,2,0,0,0.0,20680,0
34.5,2,Midwest,1.0,1,2,0,1,0,0,0.0,6593,0
23.5,1,North,9.7,2,5,1,2,0,0,0.0,39081,0
36.9,2,Midwest,12.4,3,3,0,2,0,0,0.0,6940,0
20.4,4,South,11.5,2,4,0,2,0,0,0.0,1914,0
28.9,2,North,50.3,0,4,0,2,0,0,0.0,4604,0
25.1,2,West,17.8,1,1,0,3,0,0,0.0,19,0
30.1,1,Midwest,13.4,1,3,0,3,1,0,61.0,39284,1
37.4,2,North,13.5,3,3,0,1,0,0,0.0,9569,0
53.0,3,South,7.2,3,4,0,2,0,0,0.0,38227,0
38.5,2,Midwest,7.0,3,5,1,3,3,1,55.5,13933,1
43.9,4,North,1.5,0,4,0,2,0,0,0.0,26862,0
25.0,2,West,8.7,2,4,0,2,0,0,0.0,9435,0
23.2,1,West,10.0,1,5,0,2,0,0,0.0,8734,0
40.4,4,Midwest,16.5,1,3,0,1,0,0,0.0,36857,0
57.1,1,Midwest,25.1,5,2,1,1,0,0,0.0,13209,0
36.5,4,North,1.0,1,4,0,1,0,0,0.0,4476,0
53.3,1,South,98.9,1,1,0,2,0,0,0.0,27027,0
49.4,1,North,11.9,2,2,0,1,0,0,0.0,1596,0
47.3,1,Midwest,25.4,2,5,0,2,0,0,0.0,23795,0
35.3,4,West,23.5,0,6,0,1,0,0,0.0,15088,0
51.6,2,South,7.2,1,2,1,3,2,1,84.4,14665,1
35.2,2,North,63.0,2,6,0,1,0,0,0.0,26858,0
23.3,3,Midwest,1.3,2,5,0,3,0,0,0.0,23433,0
47.6,2,South,78.2,0,4,0,2,0,0,0.0,8150,0
36.2,4,South,44.6,0,5,0,3,0,0,0.0,26219,0
38.8,3,North,11.6,4,3,0,2,0,0,0.0,12543,0
31.4,2,North,38.9,1,5,0,1,0,0,0.0,4622,0
21.8,1,Midwest,10.0,0,3,0,2,0,0,0.0,19502,0
52.1,4,North,7.1,1,5,0,3,0,0,0.0,38274,0
45.9,1,Midwest,34.4,2,6,0,3,2,0,90.6,16845,1
40.5,2,South,2.6,1,3,0,3,0,0,0.0,24661,0
65.5,1,West,12.7,0,1,0,2,0,0,0.0,5480,0
47.5,1,South,73.9,0,5,0,2,0,0,0.0,12828,0
35.1,3,Midwest,31.8,0,13,1,2,0,0,0.0,22684,0
40.1,2,Midwest,43.1,1,3,0,2,0,0,0.0,19364,0
47.0,2,North,27.7,1,4,0,2,0,0,0.0,20635,0
38.7,3,North,58.9,1,2,0,2,0,0,0.0,10295,0
32.3,1,West,1.0,2,7,0,1,0,0,0.0,18388,0
46.9,1,Midwest,6.7,3,7,0,3,0,0,0.0,36030,0
33.3,3,West,30.0,1,7,0,3,2,0,38.7,6882,1
49.1,2,South,1.0,2,6,0,3,0,0,0.0,12090,0
40.4,2,Midwest,25.9,3,6,0,3,0,0,0.0,34471,0
34.7,3,North,1.0,2,5,1,2,0,0,0.0,1834,0
51.1,1,Midwest,38.9,4,7,1,2,0,0,0.0,6389,0
42.5,1,North,3.5,0,5,0,2,0,0,0.0,10015,0
47.6,1,North,19.5,5,5,0,1,0,0,0.0,7545,0
37.4,1,Midwest,6.3,2,7,1,3,1,1,102.7,7959,1
47.2,2,North,17.6,1,9,0,1,0,0,0.0,21428,0
49.3,4,North,4.3,2,8,1,2,2,1,63.4,31774,1
52.9,1,Midwest,18.2,2,5,0,1,0,0,0.0,24540,0
57.9,2,South,28.2,1,2,0,1,0,0,0.0,11794,0
39.1,1,South,12.9,1,3,0,1,0,0,0.0,33563,0
49.3,1,Midwest,18.5,2,7,0,3,1,1,173.1,27163,1
22.2,2,North,26.4,2,4,0,2,0,0,0.0,28496,0
35.0,3,South,1.7,3,7,0,1,0,0,0.0,31637,0
57.3,2,North,45.3,3,6,0,2,4,0,54.5,37209,1
