id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,fico_range_high,fico_range_low,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,loan_length,term_num,ret_PESS
13027748,10800,10800, 60 months,25.8,322.28,G,3 years,RENT,36112.0,Source Verified,2014-03-01,Fully Paid,debt_consolidation,24.79,0.0,2007-08-01,15.0,0.0,669,665,8149,45.0,14185.6455,2015-08-01,0.0,17.01883,60,6.269714
62305215,10000,10000, 36 months,8.1,314.2,B,3 years,OWN,67000.0,Not Verified,2015-10-01,Fully Paid,credit_card,12.77,0.0,1990-10-01,4.0,0.0,674,670,13991,66.0,11306.444,2018-10-01,0.0,36.008953,36,4.3548145
91097661,25000,25000, 36 months,11.4,824.29,B,8 years,RENT,180000.0,Not Verified,2016-10-01,Charged Off,debt_consolidation,12.96,0.0,2006-06-01,10.0,0.0,744,740,2994,12.0,11612.43,2017-07-01,4177.87,8.969383,36,-17.850092
5375908,22575,22575, 60 months,17.2,564.33,C,10+ years,OWN,51000.0,Verified,2013-05-01,Fully Paid,home_improvement,9.51,0.0,2003-11-01,6.0,1.0,689,685,3819,18.0,25247.682,2014-05-01,0.0,11.992033,60,2.3678243
12499354,28250,28250, 60 months,24.0,814.01,F,10+ years,MORTGAGE,134000.0,Verified,2014-03-01,Charged Off,credit_card,5.86,0.0,2000-06-01,20.0,0.0,704,700,23604,55.0,19330.66,2016-03-01,0.0,24.01692,60,-6.3145766
48976870,28000,28000, 36 months,5.3,843.22,A,1 year,MORTGAGE,88000.0,Source Verified,2015-05-01,Fully Paid,credit_card,15.54,0.0,2000-09-01,15.0,0.0,719,715,29494,78.0,30260.188,2017-11-01,0.0,30.06222,36,2.6906996
11815263,8400,8400, 36 months,12.9,282.99,B,10+ years,OWN,72000.0,Source Verified,2014-02-01,Fully Paid,debt_consolidation,8.28,0.0,2000-08-01,14.0,2.0,739,735,3033,25.0,9421.59,2015-03-01,0.0,12.911969,36,4.053928
46682335,18000,18000, 60 months,15.6,434.01,D,10+ years,MORTGAGE,50000.0,Source Verified,2015-04-01,Charged Off,debt_consolidation,29.02,0.0,1996-12-01,9.0,0.0,709,705,25336,78.0,7529.57,2016-06-01,1484.65,14.029036,60,-11.633811
75921577,9600,9600, 36 months,10.7,313.16,B,10+ years,MORTGAGE,34528.0,Not Verified,2016-04-01,Charged Off,medical,27.98,0.0,1996-08-01,12.0,0.0,719,715,16683,45.0,3433.29,2017-04-01,0.0,11.992033,36,-21.412188
73933948,14000,14000, 36 months,5.3,421.61,A,9 years,MORTGAGE,60000.0,Not Verified,2016-03-01,Fully Paid,credit_card,19.18,0.0,1994-09-01,9.0,0.0,769,765,20129,27.0,15169.561,2019-03-01,0.0,35.976097,36,2.784668
37832202,12600,12600, 36 months,14.3,432.54,C,2 years,RENT,35000.0,Not Verified,2015-01-01,Fully Paid,debt_consolidation,23.29,1.0,2006-07-01,5.0,0.0,664,660,7645,84.0,15250.686,2017-02-01,0.0,25.035421,36,7.012396
68565791,29500,29500, 36 months,13.4,1000.24,C,10+ years,OWN,59000.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,20.08,0.0,1988-09-01,6.0,0.0,664,660,43279,42.0,35853.777,2018-10-01,0.0,34.004807,36,7.1794095
51466756,2800,2800, 36 months,16.5,99.21,D,,RENT,47230.44,Source Verified,2015-06-01,Fully Paid,debt_consolidation,2.34,0.0,1990-10-01,4.0,0.0,719,715,5672,69.0,3029.64,2015-12-01,0.0,6.012444,36,2.7338083
128750270,10000,10000, 36 months,10.4,324.65,B,10+ years,RENT,90000.0,Not Verified,2018-02-01,Charged Off,debt_consolidation,9.05,0.0,1998-11-01,16.0,1.0,684,680,7488,26.0,1633.78,2018-07-01,25.0,4.9282327,36,-27.8874
112381109,15000,15000, 60 months,20.0,397.41,D,3 years,MORTGAGE,36000.0,Verified,2017-07-01,Fully Paid,credit_card,24.37,0.0,1993-08-01,20.0,0.0,694,690,29517,38.0,17789.412,2018-07-01,0.0,11.992033,60,3.7192163
9036897,1000,1000, 36 months,13.6,34.02,B,3 years,RENT,70000.0,Not Verified,2013-11-01,Fully Paid,credit_card,3.07,0.0,2004-01-01,5.0,0.0,724,720,4998,41.0,1160.04,2015-04-01,0.0,16.95312,36,5.334668
4766431,16200,16200, 60 months,17.7,409.35,D,10+ years,RENT,37795.0,Not Verified,2013-05-01,Fully Paid,debt_consolidation,26.89,0.0,1994-08-01,17.0,0.0,679,675,22426,71.0,23461.75,2016-09-01,0.0,40.050102,60,8.965123
84998007,10000,10000, 36 months,10.4,324.98,B,10+ years,MORTGAGE,100000.0,Verified,2016-07-01,Fully Paid,debt_consolidation,15.2,0.0,2000-08-01,29.0,1.0,669,665,18889,33.0,11499.209,2018-07-01,0.0,23.984066,36,4.997363
99515318,30000,30000, 36 months,22.7,1157.24,E,4 years,RENT,60000.0,Source Verified,2017-02-01,Charged Off,debt_consolidation,14.7,0.0,2000-08-01,8.0,0.0,724,720,13486,20.0,4764.64,2017-07-01,0.0,4.9282327,36,-28.039288
20077106,2500,2500, 36 months,10.9,81.84,B,4 years,OWN,35000.0,Not Verified,2014-07-01,Fully Paid,home_improvement,17.01,0.0,2000-08-01,6.0,1.0,694,690,1221,30.0,2815.03,2015-12-01,0.0,17.01883,36,4.2004004
12428084,20000,20000, 60 months,14.1,467.03,C,10+ years,MORTGAGE,135000.0,Source Verified,2014-03-01,Fully Paid,credit_card,16.84,0.0,1999-11-01,11.0,0.0,694,690,30229,84.0,27897.127,2018-07-01,0.0,52.00928,60,7.8971267
114141193,3025,3025, 36 months,13.5,102.79,C,1 year,RENT,56812.0,Not Verified,2017-07-01,Fully Paid,major_purchase,34.07,5.0,1997-10-01,9.0,0.0,674,670,0,0.0,3229.2188,2018-01-01,0.0,6.0452986,36,2.2503443
22263733,2075,2075, 36 months,7.1,64.19,A,< 1 year,RENT,55000.0,Not Verified,2014-07-01,Fully Paid,major_purchase,1.45,0.0,2005-10-01,6.0,0.0,774,770,5482,17.0,2099.3154,2014-09-01,0.0,2.0370028,36,0.39060932
19115226,10000,10000, 36 months,13.9,341.68,C,9 years,MORTGAGE,70000.0,Not Verified,2014-06-01,Fully Paid,debt_consolidation,25.29,0.0,1987-03-01,18.0,0.0,684,680,34968,46.0,10882.05,2015-02-01,0.0,8.049447,36,2.940166
127610618,24000,24000, 60 months,10.4,514.91,B,2 years,MORTGAGE,133000.0,Source Verified,2018-01-01,Charged Off,debt_consolidation,20.1,0.0,1997-11-01,10.0,0.0,779,775,26786,44.0,6041.71,2018-08-01,2966.14,6.965235,60,-14.9652405
4311801,21000,21000, 60 months,17.7,530.64,D,10+ years,MORTGAGE,90000.0,Verified,2013-04-01,Fully Paid,debt_consolidation,9.72,1.0,1996-11-01,10.0,0.0,674,670,11601,53.0,26302.715,2014-11-01,0.0,19.022978,60,5.0502043
9198852,12000,12000, 36 months,12.9,404.27,B,2 years,RENT,45800.0,Not Verified,2013-12-01,Fully Paid,credit_card,9.8,0.0,1999-11-01,9.0,0.0,674,670,12082,67.0,14392.97,2016-03-01,0.0,26.97386,36,6.6471386
33531689,5000,5000, 36 months,17.1,178.62,D,10+ years,MORTGAGE,47000.0,Source Verified,2014-11-01,Fully Paid,home_improvement,39.45,0.0,1984-04-01,11.0,0.0,694,690,19235,76.0,6425.7974,2017-09-01,0.0,34.004807,36,9.505316
107686926,5000,5000, 36 months,10.9,163.49,B,1 year,RENT,40000.0,Source Verified,2017-05-01,Fully Paid,debt_consolidation,10.47,0.0,2010-09-01,5.0,0.0,704,700,4857,44.0,5638.175,2018-10-01,0.0,17.01883,36,4.2544985
113700778,7200,7200, 36 months,5.3,216.83,A,10+ years,OWN,64992.0,Verified,2017-07-01,Fully Paid,car,23.08,0.0,2002-07-01,11.0,0.0,749,745,17948,31.0,7476.4863,2018-04-01,0.0,9.002238,36,1.2800292
60740820,24500,24500, 60 months,13.9,569.95,C,10+ years,MORTGAGE,69000.0,Source Verified,2015-09-01,Fully Paid,debt_consolidation,5.2,0.0,2003-07-01,6.0,0.0,704,700,15795,56.0,32973.805,2019-02-01,0.0,41.03575,60,6.9173913
6887268,12000,12000, 36 months,15.2,417.28,C,10+ years,MORTGAGE,40000.0,Not Verified,2013-09-01,Fully Paid,debt_consolidation,4.41,0.0,2002-05-01,5.0,0.0,694,690,4902,48.0,14598.87,2015-08-01,0.0,22.965565,36,7.219084
60477110,8000,8000, 36 months,10.9,261.88,B,2 years,RENT,40000.0,Verified,2015-09-01,Fully Paid,debt_consolidation,22.38,0.0,2003-05-01,14.0,1.0,669,665,4741,23.0,8324.15,2016-01-01,0.0,4.008296,36,1.3506266
75060575,10000,10000, 60 months,17.2,249.98,D,,RENT,33000.0,Verified,2016-03-01,Charged Off,moving,28.15,0.0,2001-12-01,11.0,1.0,674,670,11077,60.0,3680.53,2017-05-01,200.0,13.996181,60,-12.63894
62215941,8000,8000, 36 months,12.6,268.36,C,2 years,RENT,60000.0,Source Verified,2015-10-01,Charged Off,debt_consolidation,14.44,1.0,2005-04-01,18.0,2.0,664,660,3768,76.0,3214.68,2016-10-01,0.0,12.024888,36,-19.938835
37517131,17975,17975, 60 months,18.5,461.75,E,5 years,RENT,45000.0,Source Verified,2014-12-01,Charged Off,debt_consolidation,14.37,0.0,1999-06-01,4.0,0.0,664,660,20994,95.0,20623.85,2018-05-01,1729.13,40.97004,60,2.9472594
47727323,8000,8000, 36 months,12.2,266.83,C,10+ years,RENT,89500.0,Source Verified,2015-05-01,Charged Off,other,25.5,0.0,2000-08-01,17.0,0.0,679,675,27208,64.0,5260.58,2016-11-01,449.98,18.070187,36,-11.414249
85573126,35000,35000, 36 months,17.9,1265.16,D,7 years,MORTGAGE,120000.0,Source Verified,2016-07-01,Fully Paid,major_purchase,13.02,0.0,2002-07-01,3.0,0.0,669,665,23018,71.0,38515.215,2017-03-01,0.0,7.983737,36,3.3478236
67238846,17825,17825, 36 months,7.2,552.51,A,7 years,OWN,59900.0,Source Verified,2015-12-01,Fully Paid,debt_consolidation,21.36,0.0,2001-12-01,21.0,1.0,744,740,9077,25.0,19124.812,2017-02-01,0.0,14.061891,36,2.4306917
66104508,2500,2500, 36 months,7.8,78.22,A,3 years,MORTGAGE,58142.0,Not Verified,2015-12-01,Fully Paid,debt_consolidation,25.47,0.0,2007-08-01,18.0,0.0,714,710,21406,83.0,2812.3923,2018-12-01,0.0,36.008953,36,4.165231
42874488,16000,16000, 60 months,12.2,358.27,C,9 years,RENT,50000.0,Verified,2015-03-01,Charged Off,major_purchase,8.83,0.0,2004-11-01,13.0,0.0,704,700,7860,29.0,5204.86,2016-05-01,0.0,14.029036,60,-13.493925
92647937,5000,5000, 36 months,7.2,154.94,A,8 years,RENT,42000.0,Not Verified,2016-11-01,Fully Paid,home_improvement,16.93,0.0,2006-01-01,13.0,0.0,759,755,3537,6.0,5494.171,2018-10-01,0.0,22.965565,36,3.2944727
118329885,9000,9000, 36 months,14.0,307.95,C,2 years,MORTGAGE,58000.0,Not Verified,2017-09-01,Fully Paid,credit_card,23.69,2.0,2001-06-01,23.0,0.0,679,675,19318,96.0,10395.759,2019-01-01,0.0,16.000328,36,5.1694775
66493270,24000,24000, 36 months,8.3,756.29,B,9 years,RENT,90000.0,Not Verified,2015-12-01,Fully Paid,credit_card,17.83,0.0,1988-06-01,19.0,0.0,729,725,41707,52.0,27185.393,2018-09-01,0.0,33.019157,36,4.424156
41001571,2075,2075, 36 months,16.5,73.52,D,,RENT,12500.0,Verified,2015-02-01,Fully Paid,debt_consolidation,33.91,0.0,1978-06-01,13.0,1.0,734,730,3652,17.0,2604.7031,2017-05-01,0.0,26.941006,36,8.509288
59119434,28000,28000, 36 months,12.6,939.26,C,5 years,RENT,189876.0,Source Verified,2015-08-01,Fully Paid,credit_card,13.23,0.0,1999-05-01,10.0,0.0,679,675,29204,76.0,29702.37,2016-07-01,0.0,11.006386,36,2.02663
110946292,24000,24000, 60 months,12.6,541.42,C,8 years,RENT,99999.0,Not Verified,2017-06-01,Fully Paid,debt_consolidation,20.11,0.0,2004-02-01,20.0,0.0,689,685,20519,36.0,24459.994,2017-07-01,0.0,0.98564655,60,0.38332847
65763845,35000,35000, 60 months,13.1,799.59,C,4 years,MORTGAGE,93750.0,Source Verified,2015-11-01,Charged Off,credit_card,28.33,0.0,2002-06-01,20.0,0.0,709,705,37896,68.0,20191.76,2017-09-01,3438.81,22.012772,60,-8.461851
78119934,2000,2000, 36 months,15.3,69.64,C,1 year,RENT,55000.0,Source Verified,2016-04-01,Fully Paid,vacation,19.27,8.0,2003-07-01,11.0,0.0,679,675,2836,54.0,2472.5696,2018-10-01,0.0,29.99651,36,7.8761597
128741156,12000,12000, 36 months,9.4,384.06,B,10+ years,MORTGAGE,69000.0,Source Verified,2018-02-01,Fully Paid,debt_consolidation,14.23,0.0,1993-10-01,5.0,1.0,674,670,6410,33.0,12456.548,2018-07-01,0.0,4.9282327,36,1.2681886
99886918,21000,21000, 60 months,11.4,461.22,B,10+ years,OWN,50000.0,Verified,2017-03-01,Charged Off,debt_consolidation,24.29,0.0,1987-02-01,10.0,0.0,709,705,21055,63.0,7545.84,2018-02-01,2485.76,11.072096,60,-12.813486
107081786,5000,5000, 36 months,15.9,175.77,C,3 years,RENT,28000.0,Source Verified,2017-04-01,Fully Paid,debt_consolidation,13.84,0.0,2006-11-01,7.0,1.0,689,685,1024,27.0,6074.575,2019-02-01,0.0,22.045628,36,7.1638346
31737784,17000,17000, 36 months,11.6,561.97,B,10+ years,RENT,52000.0,Verified,2014-10-01,Fully Paid,debt_consolidation,28.57,0.0,2000-12-01,17.0,1.0,674,670,4276,21.0,20211.871,2017-08-01,0.0,34.004807,36,6.2977867
1032540,4000,4000, 36 months,9.9,128.9,B,10+ years,RENT,48000.0,Verified,2011-11-01,Fully Paid,credit_card,21.02,0.0,1998-09-01,9.0,0.0,714,710,8800,82.0,4518.6675,2013-09-01,0.0,22.012772,36,4.322229
47991238,15000,15000, 36 months,12.6,503.18,C,7 years,MORTGAGE,42000.0,Source Verified,2015-05-01,Fully Paid,debt_consolidation,11.69,1.0,2006-12-01,7.0,0.0,674,670,15566,80.0,18114.148,2018-05-01,0.0,36.008953,36,6.9203296
130108666,10000,10000, 36 months,7.3,310.33,A,2 years,MORTGAGE,86000.0,Not Verified,2018-03-01,Fully Paid,debt_consolidation,26.6,0.0,2003-04-01,15.0,0.0,759,755,7402,15.0,10339.355,2018-08-01,0.0,5.0267973,36,1.1311849
62469543,4800,4800, 36 months,10.9,157.13,B,< 1 year,RENT,28000.0,Source Verified,2015-10-01,Charged Off,debt_consolidation,13.54,0.0,2010-08-01,10.0,0.0,679,675,6530,47.0,3614.59,2017-08-01,148.59,22.012772,36,-8.232014
4292114,8125,8125, 36 months,15.3,282.9,C,7 years,RENT,32000.0,Verified,2013-04-01,Fully Paid,debt_consolidation,17.55,0.0,2000-07-01,9.0,0.0,709,705,6243,39.0,10183.983,2016-04-01,0.0,36.008953,36,8.447111
10608203,18675,18675, 36 months,13.9,638.09,C,3 years,RENT,56000.0,Source Verified,2014-09-01,Fully Paid,debt_consolidation,31.15,0.0,2002-10-01,6.0,0.0,699,695,23564,98.0,23019.088,2017-10-01,0.0,36.9946,36,7.7538385
11454677,31775,31775, 60 months,13.5,731.63,B,10+ years,OWN,67000.0,Source Verified,2014-02-01,Fully Paid,credit_card,18.14,0.0,2003-06-01,8.0,0.0,739,735,20090,46.0,42338.445,2017-06-01,0.0,39.951538,60,6.6489034
7371234,10000,10000, 36 months,9.9,322.63,B,10+ years,MORTGAGE,80000.0,Verified,2013-10-01,Fully Paid,home_improvement,17.46,0.0,1999-10-01,10.0,0.0,714,710,20894,66.0,11614.468,2016-10-01,0.0,36.008953,36,5.3815594
124435893,3600,3600, 36 months,7.9,112.77,A,10+ years,MORTGAGE,62000.0,Not Verified,2017-11-01,Charged Off,debt_consolidation,18.51,0.0,2012-12-01,9.0,0.0,734,730,6382,29.0,1124.51,2018-09-01,0.0,9.9878845,36,-22.921206
74575555,13100,13100, 60 months,21.1,355.73,E,5 years,MORTGAGE,50000.0,Source Verified,2016-03-01,Fully Paid,debt_consolidation,37.23,3.0,2001-09-01,27.0,1.0,674,670,6564,58.0,14697.48,2016-11-01,0.0,8.049447,60,2.4389014
125565985,11000,11000, 60 months,30.6,360.3,F,1 year,MORTGAGE,39500.0,Verified,2017-12-01,Charged Off,debt_consolidation,34.46,0.0,1998-05-01,11.0,1.0,704,700,9681,48.0,3621.74,2018-10-01,0.0,9.9878845,60,-13.415019
118154694,1000,1000, 36 months,11.9,33.21,B,4 years,RENT,46000.0,Verified,2017-09-01,Fully Paid,credit_card,31.7,0.0,2002-10-01,5.0,0.0,729,725,20203,100.0,1071.2498,2018-04-01,0.0,6.965235,36,2.3749917
73813879,22000,22000, 60 months,19.5,577.13,D,9 years,RENT,76500.0,Source Verified,2016-03-01,Charged Off,house,24.55,0.0,2002-02-01,19.0,0.0,694,690,23205,52.0,2284.65,2016-07-01,0.0,4.008296,60,-17.923044
124872848,1500,1500, 36 months,22.9,58.0,E,3 years,OWN,17000.0,Source Verified,2017-11-01,Fully Paid,credit_card,31.36,0.0,2012-11-01,7.0,0.0,709,705,359,4.0,1696.191,2018-07-01,0.0,7.950882,36,4.359801
63444404,26500,26500, 60 months,16.5,652.2,D,10+ years,MORTGAGE,90000.0,Source Verified,2015-10-01,Fully Paid,debt_consolidation,20.35,0.0,1996-08-01,10.0,0.0,664,660,22353,79.0,30204.49,2016-08-01,0.0,10.02074,60,2.7958417
89807967,14000,14000, 36 months,5.3,421.61,A,2 years,MORTGAGE,51000.0,Not Verified,2016-09-01,Fully Paid,debt_consolidation,21.48,0.0,1979-03-01,13.0,0.0,724,720,33270,56.0,15026.169,2018-08-01,0.0,22.965565,36,2.4432595
2825069,4800,4800, 36 months,15.0,168.29,C,10+ years,MORTGAGE,63000.0,Not Verified,2012-12-01,Fully Paid,home_improvement,7.7,0.0,2001-10-01,12.0,0.0,679,675,7664,52.0,6057.9917,2015-12-01,0.0,35.976097,36,8.736053
120207875,40000,40000, 36 months,10.4,1298.59,B,10+ years,RENT,150000.0,Source Verified,2017-10-01,Charged Off,debt_consolidation,23.99,0.0,2005-09-01,13.0,3.0,669,665,46901,82.0,3849.46,2018-01-01,0.0,3.0226493,36,-30.125448
119798891,10000,10000, 36 months,9.9,322.35,B,1 year,RENT,78000.0,Not Verified,2017-10-01,Fully Paid,other,14.5,0.0,2006-09-01,9.0,0.0,669,665,4667,30.0,10664.244,2018-06-01,0.0,7.983737,36,2.214147
55248724,10000,10000, 36 months,7.2,309.97,A,2 years,MORTGAGE,150000.0,Verified,2015-07-01,Fully Paid,credit_card,13.82,0.0,1998-05-01,16.0,0.0,709,705,15707,41.0,11025.921,2017-09-01,0.0,26.053923,36,3.4197361
94038177,10000,10000, 60 months,21.4,273.3,D,,RENT,38400.0,Verified,2016-12-01,Charged Off,home_improvement,30.78,0.0,2004-02-01,7.0,0.0,664,660,3795,44.0,6025.99,2018-07-01,1123.46,18.957268,60,-7.9480195
50455482,12000,12000, 36 months,5.3,361.38,A,2 years,MORTGAGE,220000.0,Not Verified,2015-05-01,Fully Paid,debt_consolidation,6.55,0.0,1997-05-01,15.0,0.0,759,755,19346,33.0,12943.682,2017-10-01,0.0,29.043718,36,2.6213377
61510189,20000,20000, 60 months,17.8,506.35,D,6 years,MORTGAGE,117000.0,Source Verified,2015-10-01,Fully Paid,debt_consolidation,18.13,0.0,1992-10-01,16.0,0.0,664,660,8953,56.0,24926.062,2017-05-01,0.0,18.990124,60,4.9260626
46367368,8000,8000, 36 months,11.5,263.93,B,10+ years,RENT,95000.0,Not Verified,2015-04-01,Fully Paid,credit_card,26.29,0.0,1998-02-01,5.0,0.0,679,675,20398,99.0,8560.58,2016-01-01,0.0,9.035093,36,2.3357503
51215190,11000,11000, 36 months,9.1,350.67,B,1 year,MORTGAGE,60000.0,Source Verified,2015-06-01,Fully Paid,debt_consolidation,17.28,1.0,2007-09-01,11.0,0.0,674,670,10415,78.0,12551.771,2017-11-01,0.0,29.043718,36,4.7023377
1279303,20000,20000, 36 months,7.6,623.23,A,3 years,MORTGAGE,70000.0,Verified,2012-05-01,Fully Paid,small_business,18.17,0.0,2002-01-01,11.0,0.0,764,760,2811,10.0,20927.453,2013-01-01,0.0,8.049447,36,1.5457551
113834181,14100,14100, 36 months,7.3,437.63,A,3 years,MORTGAGE,61000.0,Not Verified,2017-07-01,Fully Paid,debt_consolidation,6.04,0.0,2002-08-01,7.0,0.0,734,730,12837,23.0,15213.231,2018-11-01,0.0,16.033184,36,2.631753
54037631,10000,10000, 36 months,10.9,327.34,B,10+ years,OWN,28000.0,Not Verified,2015-07-01,Fully Paid,credit_card,35.19,0.0,1999-05-01,13.0,0.0,759,755,4362,15.0,11695.669,2017-11-01,0.0,28.058071,36,5.6522303
57156101,14000,14000, 36 months,16.9,499.07,D,< 1 year,RENT,140000.0,Source Verified,2015-08-01,Fully Paid,debt_consolidation,20.21,0.0,2000-06-01,16.0,1.0,684,680,20423,50.0,17538.297,2017-09-01,0.0,25.035421,36,8.424517
27662232,10000,10000, 36 months,13.9,341.68,C,< 1 year,RENT,45000.0,Source Verified,2014-09-01,Fully Paid,debt_consolidation,12.01,0.0,2005-03-01,10.0,1.0,664,660,3513,28.0,12313.545,2017-08-01,0.0,34.99045,36,7.711817
66610197,20950,20950, 60 months,25.9,627.13,F,3 years,RENT,65000.0,Source Verified,2015-12-01,Charged Off,debt_consolidation,18.33,0.0,2007-12-01,7.0,0.0,679,675,11480,89.0,11564.18,2017-03-01,2066.49,14.981827,60,-8.96021
54078902,18000,18000, 36 months,12.2,600.36,C,1 year,RENT,45000.0,Source Verified,2015-07-01,Charged Off,debt_consolidation,21.95,0.0,2001-10-01,8.0,0.0,709,705,17966,73.0,11259.68,2016-12-01,1065.85,17.051685,36,-12.482075
10735918,14000,14000, 36 months,14.4,481.69,C,10+ years,MORTGAGE,88000.0,Verified,2014-01-01,Charged Off,home_improvement,28.86,0.0,1995-03-01,14.0,0.0,694,690,18816,68.0,4591.17,2014-04-01,3146.1,2.9569395,36,-22.401976
85260931,8400,8400, 36 months,10.9,274.97,B,10+ years,MORTGAGE,55000.0,Source Verified,2016-07-01,Fully Paid,home_improvement,25.74,0.0,1998-11-01,4.0,2.0,669,665,933,14.0,9743.3545,2019-01-01,0.0,30.029364,36,5.3307714
62357470,28000,28000, 60 months,9.1,583.55,B,,OWN,120000.0,Not Verified,2015-10-01,Fully Paid,credit_card,12.17,0.0,1994-06-01,30.0,0.0,739,735,33338,27.0,31986.865,2017-08-01,0.0,22.012772,60,2.847761
55928560,24150,24150, 36 months,18.2,876.12,E,10+ years,MORTGAGE,72000.0,Verified,2015-07-01,Fully Paid,debt_consolidation,35.6,0.0,1998-05-01,12.0,0.0,699,695,50372,68.0,28987.178,2017-01-01,0.0,18.070187,36,6.6765738
83214047,5400,5400, 36 months,14.4,185.85,C,1 year,RENT,72000.0,Source Verified,2016-06-01,Fully Paid,car,11.08,6.0,1996-02-01,16.0,1.0,709,705,1364,54.0,5782.8115,2016-12-01,0.0,6.012444,36,2.3630342
8235104,15275,15275, 60 months,14.9,363.32,C,10+ years,RENT,58000.0,Source Verified,2014-10-01,Fully Paid,debt_consolidation,27.58,1.0,1999-07-01,11.0,0.0,724,720,15290,35.0,19027.6,2016-08-01,0.0,22.012772,60,4.913387
88023105,10000,10000, 36 months,12.7,335.93,C,,MORTGAGE,60000.0,Verified,2016-08-01,Fully Paid,other,19.34,1.0,1982-03-01,12.0,0.0,724,720,811,13.0,11097.584,2017-07-01,0.0,10.973532,36,3.6586134
33621391,8000,8000, 36 months,14.9,277.29,C,3 years,MORTGAGE,30805.0,Verified,2014-11-01,Fully Paid,debt_consolidation,5.77,0.0,2004-06-01,3.0,0.0,679,675,4929,35.0,9977.606,2017-11-01,0.0,36.008953,36,8.240026
23846005,18000,18000, 36 months,14.4,619.49,C,,MORTGAGE,74000.0,Verified,2014-08-01,Fully Paid,debt_consolidation,2.58,0.0,2003-07-01,4.0,1.0,679,675,5127,64.0,22211.758,2017-03-01,0.0,30.982155,36,7.799551
22432290,7925,7925, 36 months,18.9,290.46,E,10+ years,MORTGAGE,62000.0,Verified,2014-07-01,Fully Paid,debt_consolidation,33.43,2.0,1999-09-01,15.0,0.0,689,685,27871,78.0,10447.292,2017-06-01,0.0,35.023308,36,10.60901
78459153,10000,10000, 36 months,15.3,348.18,C,10+ years,MORTGAGE,68500.0,Source Verified,2016-04-01,Charged Off,home_improvement,24.89,1.0,2004-01-01,11.0,1.0,694,690,8169,67.0,4101.61,2017-04-01,0.0,11.992033,36,-19.6613
85551911,25000,25000, 36 months,8.5,790.24,A,8 years,OWN,200000.0,Verified,2016-08-01,Fully Paid,house,5.56,0.0,1989-07-01,6.0,1.0,694,690,7085,42.0,27325.225,2017-12-01,0.0,16.000328,36,3.1002996
1147708,10300,10300, 36 months,7.6,320.97,A,4 years,MORTGAGE,39975.0,Verified,2012-02-01,Fully Paid,debt_consolidation,12.19,0.0,1998-10-01,10.0,0.0,739,735,18331,42.0,11147.283,2013-06-01,0.0,15.967474,36,2.7420168
62166520,12000,12000, 36 months,12.6,402.54,C,10+ years,MORTGAGE,136000.0,Verified,2015-10-01,Fully Paid,debt_consolidation,16.07,0.0,1994-07-01,11.0,0.0,724,720,7515,53.0,13775.674,2017-03-01,0.0,16.985975,36,4.9324274
34484185,17500,17500, 60 months,25.0,521.89,G,4 years,RENT,62000.0,Source Verified,2014-11-01,Charged Off,debt_consolidation,19.9,0.0,2008-04-01,12.0,0.0,664,660,3523,29.0,19227.13,2017-09-01,1507.95,34.004807,60,1.9738638
73366391,10000,10000, 36 months,7.3,310.56,A,9 years,OWN,65000.0,Not Verified,2016-03-01,Fully Paid,home_improvement,11.1,0.0,1994-07-01,14.0,1.0,744,740,3074,10.0,11096.989,2018-09-01,0.0,30.029364,36,3.656631
68842657,10000,10000, 36 months,7.9,312.95,A,9 years,MORTGAGE,65000.0,Source Verified,2016-01-01,Charged Off,debt_consolidation,10.62,0.0,1994-10-01,10.0,0.0,674,670,9294,69.0,9701.41,2018-08-01,0.0,30.982155,36,-0.99529946
13076290,18000,18000, 36 months,14.6,620.81,C,,RENT,101000.0,Source Verified,2014-04-01,Fully Paid,debt_consolidation,16.44,1.0,1998-11-01,17.0,0.0,689,685,24790,81.0,22349.04,2017-04-01,0.0,36.008953,36,8.053776
